0.          1.16239525  0.60806166  0.55340273  1.81617135 -0.47815919
0.         -1.4066453  -0.49872398 -0.7672234  -2.11051454 -0.08985818
0.          1.09731855  0.3387735   0.42278692  1.41542018 -0.54887454
0.         -1.2249871  -0.51803081 -0.57600759 -1.95008841 -0.25788947
0.          1.12238713  0.17074542  0.51235935  1.62659233 -0.45159215
0.         -1.40234466 -0.43934745 -0.52836966 -1.83248233 -0.31054212
0.          1.03207124  0.33830925  0.48894178  1.4598946  -0.14333174
0.         -1.21863134 -0.44345366 -0.73991898 -1.95099419 -0.2997975
0.          0.93272888  0.38065467  0.48208389  1.12347645 -0.38277576
0.94565437  0.0522093   0.0072621   0.23084317  0.22362093
