1rQ5/p6p/p2k1pp1/P7/2p2R2/2P3P1/2N1r3/2B3K1 b - - 14 51, 0
2Q5/p6p/p2k1pp1/P7/2p2R2/2P3P1/2N1r3/1rB3K1 w - - 15 52, 1
3Q4/p6p/p2k1pp1/P7/2p2R2/2P3P1/2N1r3/1rB3K1 b - - 16 52, 1
3Q4/p6p/p3kpp1/P7/2p2R2/2P3P1/2N1r3/1rB3K1 w - - 17 53, 1
3Q4/p6p/p3kpp1/P7/2p1R3/2P3P1/2N1r3/1rB3K1 b - - 18 53, 1
3Q4/p6p/p3kpp1/P7/2p1r3/2P3P1/2N5/1rB3K1 w - - 0 54, 1
8/p6p/p2Qkpp1/P7/2p1r3/2P3P1/2N5/1rB3K1 b - - 1 54, 0
8/p6p/p2Q1pp1/P4k2/2p1r3/2P3P1/2N5/1rB3K1 w - - 2 55, 1
8/p6p/p2Q1pp1/P4k2/2p1r3/2P1N1P1/8/1rB3K1 b - - 3 55, 1
8/p6p/p2Q1pp1/P5k1/2p1r3/2P1N1P1/8/1rB3K1 w - - 4 56, 1
8/p6p/p2Q1pp1/P5k1/2p1r3/2P3P1/8/1rBN2K1 b - - 5 56, 1
8/p6p/p2Q1pp1/P6k/2p1r3/2P3P1/8/1rBN2K1 w - - 6 57, 1
1Q6/p6p/p4pp1/P6k/2p1r3/2P3P1/8/1rBN2K1 b - - 7 57, 0
1Q6/p6p/p5p1/P4p1k/2p1r3/2P3P1/8/1rBN2K1 w - - 0 58, 1
8/p6p/pQ4p1/P4p1k/2p1r3/2P3P1/8/1rBN2K1 b - - 1 58, 0
8/p6p/pQ4p1/P4p2/2p1r1k1/2P3P1/8/1rBN2K1 w - - 2 59, 1
8/p6p/p2Q2p1/P4p2/2p1r1k1/2P3P1/8/1rBN2K1 b - - 3 59, 1
8/p6p/p2Q2p1/P4p2/2p3k1/2P3P1/4r3/1rBN2K1 w - - 4 60, 1
8/p6p/p5p1/P4p2/2p2Qk1/2P3P1/4r3/1rBN2K1 b - - 5 60, 1
8/p6p/p5p1/P4p2/2p2Q2/2P3Pk/4r3/1rBN2K1 w - - 6 61, 1
8/p6p/p5p1/P4pQ1/2p5/2P3Pk/4r3/1rBN2K1 b - - 7 61, 1
8/p6p/p5p1/P4pQ1/2p5/1rP3Pk/4r3/2BN2K1 w - - 8 62, 1
8/p3Q2p/p5p1/P4p2/2p5/1rP3Pk/4r3/2BN2K1 b - - 9 62, 0
8/p3r2p/p5p1/P4p2/2p5/1rP3Pk/8/2BN2K1 w - - 0 63, 0
8/p3r2p/p5p1/P4p2/2p2B2/1rP3Pk/8/3N2K1 b - - 1 63, 0
8/p1r4p/p5p1/P4p2/2p2B2/1rP3Pk/8/3N2K1 w - - 2 64, 1
8/p1r4p/p5p1/P4p2/2p5/1rP1B1Pk/8/3N2K1 b - - 3 64, 0
8/p1r4p/p5p1/P4p2/2p5/2r1B1Pk/8/3N2K1 w - - 0 65, 0
8/p1r4p/p5p1/P4p2/2p5/2r3Pk/8/2BN2K1 b - - 1 65, 0
8/p1r4p/p5p1/P4p2/2p5/5rPk/8/2BN2K1 w - - 2 66, 0
8/p1r4p/p5pB/P4p2/2p5/5rPk/8/3N2K1 b - - 3 66, 0
8/p1r4p/p5pB/P4p2/2p5/6rk/8/3N2K1 w - - 0 67, 0
8/p1r4p/p5pB/P4p2/2p5/6rk/8/3N1K2 b - - 1 67, 0
2r5/p6p/p5pB/P4p2/2p5/6rk/8/3N1K2 w - - 2 68, 0
2r5/p6p/p5pB/P4p2/2p5/2N3rk/8/5K2 b - - 3 68, 0
4r3/p6p/p5pB/P4p2/2p5/2N3rk/8/5K2 w - - 4 69, 0
4r3/p6p/p5p1/P4pB1/2p5/2N3rk/8/5K2 b - - 5 69, 0
7r/p6p/p5p1/P4pB1/2p5/2N3rk/8/5K2 w - - 6 70, 0
7r/p6p/p5p1/P4pB1/2p5/6rk/8/3N1K2 b - - 7 70, 0
7r/p6p/p5p1/P4pB1/8/2p3rk/8/3N1K2 w - - 0 71, 0
7r/p6p/p5p1/P4p2/5B2/2p3rk/8/3N1K2 b - - 1 71, 0
7r/p6p/p5p1/P4p2/5Br1/2p4k/8/3N1K2 w - - 2 72, 0
7r/p6p/p5p1/P4p2/5Br1/2p4k/5K2/3N4 b - - 3 72, 0
7r/p7/p5p1/P4p1p/5Br1/2p4k/5K2/3N4 w - - 0 73, 0
7r/p7/p5p1/P4p1p/5Br1/2p4k/1N3K2/8 b - - 1 73, 0
7r/p7/p5p1/P4p1p/5B2/2p3rk/1N3K2/8 w - - 2 74, 0
7r/p7/p2B2p1/P4p1p/8/2p3rk/1N3K2/8 b - - 3 74, 0
1r6/p7/p2B2p1/P4p1p/8/2p3rk/1N3K2/8 w - - 4 75, 0
1r6/p7/p5p1/P4p1p/1B6/2p3rk/1N3K2/8 b - - 5 75, 0
4r3/p7/p5p1/P4p1p/1B6/2p3rk/1N3K2/8 w - - 6 76, 0
4r3/p7/p5p1/P4p1p/8/B1p3rk/1N3K2/8 b - - 7 76, 0
8/p7/p5p1/P4p1p/8/B1p1r1rk/1N3K2/8 w - - 8 77, 0
8/p7/p5p1/P4p1p/N7/B1p1r1rk/5K2/8 b - - 9 77, 0
8/p7/p5p1/P4p1p/N7/B1p2rrk/5K2/8 w - - 10 78, 0
8/p7/p5p1/P4p1p/N7/B1p2rrk/8/4K3 b - - 11 78, 0
8/p7/p5p1/P4p1p/N5r1/B1p2r1k/8/4K3 w - - 12 79, 0
8/p7/p5p1/P4p1p/NB4r1/2p2r1k/8/4K3 b - - 13 79, 0
8/p7/p5p1/P4p1p/NB4r1/2p2rk1/8/4K3 w - - 14 80, 0
8/p7/p5p1/P4p1p/1B4r1/2N2rk1/8/4K3 b - - 0 80, 0
8/p7/p5p1/P4p1p/1B2r3/2N2rk1/8/4K3 w - - 1 81, 0
8/p7/p5p1/P4p1p/1B2r3/2N2rk1/8/3K4 b - - 2 81, 0
8/p7/p5p1/P4p1p/1B2r3/2r3k1/8/3K4 w - - 0 82, 0
5B2/p7/p5p1/P4p1p/4r3/2r3k1/8/3K4 b - - 1 82, 0
5B2/p7/p5p1/P4p1p/8/2r1r1k1/8/3K4 w - - 2 83, 0
8/p7/p5p1/P1B2p1p/8/2r1r1k1/8/3K4 b - - 3 83, 0
8/p7/p5p1/P1B2p1p/4r3/2r3k1/8/3K4 w - - 4 84, 0
8/p7/p5p1/P4p1p/1B2r3/2r3k1/8/3K4 b - - 5 84, 0
4r3/p7/p5p1/P4p1p/1B6/2r3k1/8/3K4 w - - 6 85, 0
4r3/p7/p2B2p1/P4p1p/8/2r3k1/8/3K4 b - - 7 85, 0
4r3/p7/p2B2p1/P4p1p/7k/2r5/8/3K4 w - - 8 86, 0
4r3/p7/p5p1/P1B2p1p/7k/2r5/8/3K4 b - - 9 86, 0
4r3/p7/p5p1/P1B2p1p/7k/8/2r5/3K4 w - - 10 87, 0
4r3/p7/p5p1/P4p1p/7k/4B3/2r5/3K4 b - - 11 87, 0
4r3/p7/p5p1/P1r2p1p/7k/4B3/8/3K4 w - - 12 88, 0
4r3/p7/p5p1/P1r2p1p/7k/8/8/2BK4 b - - 13 88, 0
4r3/p7/p5p1/P2r1p1p/7k/8/8/2BK4 w - - 14 89, 0
4r3/p7/p5p1/P2r1p1p/7k/8/2K5/2B5 b - - 15 89, 0
1r6/p7/p5p1/P2r1p1p/7k/8/2K5/2B5 w - - 16 90, 0
1r6/p7/p5p1/P2r1p1p/7k/2K5/8/2B5 b - - 17 90, 0
8/p7/pr4p1/P2r1p1p/7k/2K5/8/2B5 w - - 18 91, 0
8/p7/pP4p1/3r1p1p/7k/2K5/8/2B5 b - - 0 91, 0
8/p7/pP4p1/3r1p1p/6k1/2K5/8/2B5 w - - 1 92, 0
8/p7/pP4p1/3r1pBp/6k1/2K5/8/8 b - - 2 92, 0
8/p7/pP4p1/3r2Bp/5pk1/2K5/8/8 w - - 0 93, 0
8/pP6/p5p1/3r2Bp/5pk1/2K5/8/8 b - - 0 93, 0
8/pP6/p5p1/3r2B1/5pkp/2K5/8/8 w - - 0 94, 0
8/pP6/p5p1/3r4/5pkB/2K5/8/8 b - - 0 94, 0
8/pP6/p2r2p1/8/5pkB/2K5/8/8 w - - 1 95, 1
1Q6/p7/p2r2p1/8/5pkB/2K5/8/8 b - - 0 95, 1
1Q6/p7/p2r2p1/8/6kB/2K2p2/8/8 w - - 0 96, 1
8/p7/p2r2p1/8/6kB/1QK2p2/8/8 b - - 1 96, 1
8/p7/p2r2p1/5k2/7B/1QK2p2/8/8 w - - 2 97, 1
1Q6/p7/p2r2p1/5k2/7B/2K2p2/8/8 b - - 3 97, 1
1Q6/p7/p5p1/5k2/3r3B/2K2p2/8/8 w - - 4 98, 1
2Q5/p7/p5p1/5k2/3r3B/2K2p2/8/8 b - - 5 98, 1
2Q5/p2r4/p5p1/5k2/7B/2K2p2/8/8 w - - 6 99, 1
Q7/p2r4/p5p1/5k2/7B/2K2p2/8/8 b - - 7 99, 1
Q7/p2r4/6p1/p4k2/7B/2K2p2/8/8 w - - 0 100, 1
8/p2r4/6p1/p4k2/7B/2K2Q2/8/8 b - - 0 100, 1
8/p2r4/6p1/p3k3/7B/2K2Q2/8/8 w - - 1 101, 1
8/p2r4/6p1/p2Qk3/7B/2K5/8/8 b - - 2 101, 0
8/p2r4/6p1/p2k4/7B/2K5/8/8 w - - 0 102, 0
8/p2r4/6p1/p2k4/7B/8/3K4/8 b - - 1 102, 0
8/3r4/p5p1/p2k4/7B/8/3K4/8 w - - 0 103, 0
8/3r4/p5p1/p2k4/7B/8/2K5/8 b - - 1 103, 0
8/2r5/p5p1/p2k4/7B/8/2K5/8 w - - 2 104, 0
8/2r5/p5p1/p2k4/7B/8/8/3K4 b - - 3 104, 0
8/8/p5p1/p1rk4/7B/8/8/3K4 w - - 4 105, 0
8/8/p5p1/p1rk4/7B/8/3K4/8 b - - 5 105, 0
8/8/p5p1/pr1k4/7B/8/3K4/8 w - - 6 106, 0
8/8/p5p1/pr1k4/8/8/3K4/4B3 b - - 7 106, 0
8/8/p5p1/p1rk4/8/8/3K4/4B3 w - - 8 107, 0
8/8/p5p1/p1rk4/8/4K3/8/4B3 b - - 9 107, 0
2r5/8/p5p1/p2k4/8/4K3/8/4B3 w - - 10 108, 0
2r5/8/p5p1/p2k4/8/8/5K2/4B3 b - - 11 108, 0
2r5/8/p1k3p1/p7/8/8/5K2/4B3 w - - 12 109, 0
2r5/8/p1k3p1/p7/8/6K1/8/4B3 b - - 13 109, 0
2r5/8/pk4p1/p7/8/6K1/8/4B3 w - - 14 110, 0
2r5/8/pk4p1/p7/8/6K1/3B4/8 b - - 15 110, 0
6r1/8/pk4p1/p7/8/6K1/3B4/8 w - - 16 111, 0
6r1/8/pk4p1/p7/8/2B3K1/8/8 b - - 17 111, 0
3r4/8/pk4p1/p7/8/2B3K1/8/8 w - - 18 112, 0
3r4/8/pk4p1/p3B3/8/6K1/8/8 b - - 19 112, 0
5r2/8/pk4p1/p3B3/8/6K1/8/8 w - - 20 113, 0
5r2/6B1/pk4p1/p7/8/6K1/8/8 b - - 21 113, 0
5r2/2k3B1/p5p1/p7/8/6K1/8/8 w - - 22 114, 0
5r2/2k3B1/p5p1/p7/8/8/6K1/8 b - - 23 114, 0
8/2k3B1/p4rp1/p7/8/8/6K1/8 w - - 24 115, 0
8/2k3B1/p4rp1/p7/8/8/8/6K1 b - - 25 115, 0
5r2/2k3B1/p5p1/p7/8/8/8/6K1 w - - 26 116, 0
5r2/2k5/p5p1/p7/8/8/1B6/6K1 b - - 27 116, 0
5r2/1k6/p5p1/p7/8/8/1B6/6K1 w - - 28 117, 0
5r2/1k6/p5p1/p7/8/B7/8/6K1 b - - 29 117, 0
5r2/8/p1k3p1/p7/8/B7/8/6K1 w - - 30 118, 0
5r2/8/p1k3p1/p7/1B6/8/8/6K1 b - - 31 118, 0
r7/8/p1k3p1/p7/1B6/8/8/6K1 w - - 32 119, 0
r4B2/8/p1k3p1/p7/8/8/8/6K1 b - - 33 119, 0
3r1B2/8/p1k3p1/p7/8/8/8/6K1 w - - 34 120, 0
3r4/4B3/p1k3p1/p7/8/8/8/6K1 b - - 35 120, 0
6r1/4B3/p1k3p1/p7/8/8/8/6K1 w - - 36 121, 0
3B2r1/8/p1k3p1/p7/8/8/8/6K1 b - - 37 121, 0
3B2r1/8/p5p1/p2k4/8/8/8/6K1 w - - 38 122, 0
3B2r1/8/p5p1/p2k4/8/8/7K/8 b - - 39 122, 0
3B2r1/8/p2k2p1/p7/8/8/7K/8 w - - 40 123, 0
6r1/8/p2k2p1/p7/7B/8/7K/8 b - - 41 123, 0
r7/8/p2k2p1/p7/7B/8/7K/8 w - - 42 124, 0
r7/8/p2k2p1/p7/8/8/5B1K/8 b - - 43 124, 0
7r/8/p2k2p1/p7/8/8/5B1K/8 w - - 44 125, 0
7r/8/p2k2p1/p7/8/8/5BK1/8 b - - 45 125, 0
8/7r/p2k2p1/p7/8/8/5BK1/8 w - - 46 126, 0
8/7r/p2k2p1/p7/8/8/5B2/5K2 b - - 47 126, 0
8/3r4/p2k2p1/p7/8/8/5B2/5K2 w - - 48 127, 0
8/3r4/p2k2p1/p7/8/8/5B2/6K1 b - - 49 127, 0
8/3r4/p5p1/p2k4/8/8/5B2/6K1 w - - 50 128, 0
8/3r4/p5p1/p2k4/8/8/5BK1/8 b - - 51 128, 0
8/2r5/p5p1/p2k4/8/8/5BK1/8 w - - 52 129, 0
8/2r5/p5p1/p2k4/8/6B1/6K1/8 b - - 53 129, 0
2r5/8/p5p1/p2k4/8/6B1/6K1/8 w - - 54 130, 0
2r5/8/p5p1/p2k4/8/6B1/8/7K b - - 55 130, 0
5r2/8/p5p1/p2k4/8/6B1/8/7K w - - 56 131, 0
1B3r2/8/p5p1/p2k4/8/8/8/7K b - - 57 131, 0
1B4r1/8/p5p1/p2k4/8/8/8/7K w - - 58 132, 0
1B4r1/8/p5p1/p2k4/8/8/6K1/8 b - - 59 132, 0
1B6/6r1/p5p1/p2k4/8/8/6K1/8 w - - 60 133, 0
8/6r1/p5p1/p2k4/5B2/8/6K1/8 b - - 61 133, 0
8/6r1/p5p1/3k4/p4B2/8/6K1/8 w - - 0 134, 0
8/6r1/p5p1/3k4/p4B2/8/8/5K2 b - - 1 134, 0
8/r7/p5p1/3k4/p4B2/8/8/5K2 w - - 2 135, 0
8/r7/p5p1/3k4/p7/8/7B/5K2 b - - 3 135, 0
8/r7/6p1/p2k4/p7/8/7B/5K2 w - - 0 136, 0
8/r1B5/6p1/p2k4/p7/8/8/5K2 b - - 1 136, 0
8/2B5/r5p1/p2k4/p7/8/8/5K2 w - - 2 137, 0
8/8/rB4p1/p2k4/p7/8/8/5K2 b - - 3 137, 0
8/r7/1B4p1/p2k4/p7/8/8/5K2 w - - 4 138, 0
8/r7/6p1/p2k4/p2B4/8/8/5K2 b - - 5 138, 0
8/5r2/6p1/p2k4/p2B4/8/8/5K2 w - - 6 139, 0
8/5r2/6p1/p2k4/p2B4/8/8/4K3 b - - 7 139, 0
8/8/5rp1/p2k4/p2B4/8/8/4K3 w - - 8 140, 0
8/8/5rp1/p2k4/p7/8/1B6/4K3 b - - 9 140, 0
8/8/6p1/p2k4/p7/8/1B3r2/4K3 w - - 10 141, 0
7B/8/6p1/p2k4/p7/8/5r2/4K3 b - - 11 141, 0
7B/8/6p1/p2k4/p7/8/8/4Kr2 w - - 12 142, 0
7B/8/6p1/p2k4/p7/8/3K4/5r2 b - - 13 142, 0
7B/8/6p1/p2k4/p4r2/8/3K4/8 w - - 14 143, 0
8/8/6p1/p2k4/p2B1r2/8/3K4/8 b - - 15 143, 0
8/8/6p1/p2k4/p2Br3/8/3K4/8 w - - 16 144, 0
8/8/6p1/p2k4/p3r3/4B3/3K4/8 b - - 17 144, 0
8/8/6p1/p2k4/p5r1/4B3/3K4/8 w - - 18 145, 0
8/8/6p1/p1Bk4/p5r1/8/3K4/8 b - - 19 145, 0
8/8/4k1p1/p1B5/p5r1/8/3K4/8 w - - 20 146, 0
8/8/4k1p1/p1B5/p5r1/4K3/8/8 b - - 21 146, 0
8/8/4k1p1/p1B5/6r1/p3K3/8/8 w - - 0 147, 0
8/8/4k1p1/p1B5/6r1/p7/3K4/8 b - - 1 147, 0
8/8/6p1/p1Bk4/6r1/p7/3K4/8 w - - 2 148, 0
8/8/6p1/p1Bk4/6r1/p2K4/8/8 b - - 3 148, 0
8/8/6p1/p1B1k3/6r1/p2K4/8/8 w - - 4 149, 0
8/8/6p1/p1B1k3/6r1/p7/2K5/8 b - - 5 149, 0
8/8/6p1/p1B1k3/7r/p7/2K5/8 w - - 6 150, 0
8/8/6p1/p1B1k3/7r/p7/3K4/8 b - - 7 150, 0
8/8/6p1/2B1k3/p6r/p7/3K4/8 w - - 0 151, 0
8/8/6p1/4k3/p2B3r/p7/3K4/8 b - - 1 151, 0
8/8/6p1/4k3/p2r4/p7/3K4/8 w - - 0 152, 0
8/8/6p1/4k3/p2r4/p7/8/2K5 b - - 1 152, 0
8/8/6p1/4k3/p5r1/p7/8/2K5 w - - 2 153, 0
8/8/6p1/4k3/p5r1/p7/8/1K6 b - - 3 153, 0
8/8/6p1/4k3/p3r3/p7/8/1K6 w - - 4 154, 0
8/8/6p1/4k3/p3r3/p7/8/K7 b - - 5 154, 0
8/8/6p1/4k3/p1r5/p7/8/K7 w - - 6 155, 0
8/8/6p1/4k3/p1r5/p7/8/1K6 b - - 7 155, 0
8/8/6p1/4k3/p3r3/p7/8/2K5 b - - 9 156, 0
8/8/5kp1/8/p3r3/p7/8/2K5 w - - 10 157, 0
8/8/5kp1/8/p3r3/p7/8/1K6 b - - 11 157, 0
8/8/6p1/4k3/p3r3/p7/2K5/8 b - - 13 158, 0
8/8/6p1/5k2/p3r3/p7/2K5/8 w - - 14 159, 0
8/8/6p1/5k2/p3r3/p7/3K4/8 b - - 15 159, 0
8/8/6p1/4rk2/p7/p7/3K4/8 w - - 16 160, 0
8/8/6p1/4rk2/p7/p7/2K5/8 b - - 17 160, 0
8/8/5kp1/4r3/p7/p7/2K5/8 w - - 18 161, 0
r1bqkbnr/pppppppp/n7/8/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 1 2, 1
r1bqkbnr/pppppppp/n7/8/2P2P2/8/PP1PP1PP/RNBQKBNR b KQkq - 0 2, 1
r1bqkbnr/p1pppppp/n7/1p6/2P2P2/8/PP1PP1PP/RNBQKBNR w KQkq - 0 3, 1
r1bqkbnr/p1pppppp/n7/1p6/2P2P2/3P4/PP2P1PP/RNBQKBNR b KQkq - 0 3, 0
rnbqkbnr/p1pppppp/8/1p6/2P2P2/3P4/PP2P1PP/RNBQKBNR w KQkq - 1 4, 1
rnbqkbnr/p1pppppp/8/1pP5/5P2/3P4/PP2P1PP/RNBQKBNR b KQkq - 0 4, 0
rnbqkbnr/p1pppp1p/8/1pP3p1/5P2/3P4/PP2P1PP/RNBQKBNR w KQkq - 0 5, 1
rnbqkbnr/p1pppp1p/8/1pP3p1/5P2/N2P4/PP2P1PP/R1BQKBNR b KQkq - 1 5, 1
rnbqkbnr/p1pppp1p/8/1pP5/5Pp1/N2P4/PP2P1PP/R1BQKBNR w KQkq - 0 6, 1
rnbqkbnr/p1pppp1p/8/1pP5/5Pp1/N2P2P1/PP2P2P/R1BQKBNR b KQkq - 0 6, 1
rnbqkbnr/p1pp1p1p/4p3/1pP5/5Pp1/N2P2P1/PP2P2P/R1BQKBNR w KQkq - 0 7, 1
rnbqkbnr/p1pp1p1p/4p3/1pP5/5Pp1/N2P2P1/PP2P2P/1RBQKBNR b Kkq - 1 7, 0
rnbqk1nr/p1pp1p1p/3bp3/1pP5/5Pp1/N2P2P1/PP2P2P/1RBQKBNR w Kkq - 2 8, 1
rnbqk1nr/p1pp1p1p/3Pp3/1p6/5Pp1/N2P2P1/PP2P2P/1RBQKBNR b Kkq - 0 8, 1
rnbqk1nr/p1pp1p1p/3Pp3/8/1p3Pp1/N2P2P1/PP2P2P/1RBQKBNR w Kkq - 0 9, 1
rnbqk1nr/p1pp1p1p/3Pp3/8/1p3Pp1/N2P2PB/PP2P2P/1RBQK1NR b Kkq - 1 9, 1
rnbqk1nr/2pp1p1p/p2Pp3/8/1p3Pp1/N2P2PB/PP2P2P/1RBQK1NR w Kkq - 0 10, 1
rnbqk1nr/2pp1p1p/p2Pp3/8/1p3Pp1/N2P2PB/PP1KP2P/1RBQ2NR b kq - 1 10, 1
rnbqk2r/2pp1p1p/p2Pp2n/8/1p3Pp1/N2P2PB/PP1KP2P/1RBQ2NR w kq - 2 11, 1
rnbqk2r/2pp1p1p/p2Pp2n/8/1p3Pp1/N2P2PB/PP1KP2P/1RB1Q1NR b kq - 3 11, 1
rnbqk2r/2pp1p1p/p2Pp2n/8/1p3P2/N2P2Pp/PP1KP2P/1RB1Q1NR w kq - 0 12, 1
rnbqk2r/2pp1p1p/p2Pp2n/8/1p1P1P2/N5Pp/PP1KP2P/1RB1Q1NR b kq - 0 12, 0
rnbqkr2/2pp1p1p/p2Pp2n/8/1p1P1P2/N5Pp/PP1KP2P/1RB1Q1NR w q - 1 13, 0
rnbqkr2/2pp1p1p/p2Pp2n/3P4/1p3P2/N5Pp/PP1KP2P/1RB1Q1NR b q - 0 13, 0
rnbqk2r/2pp1p1p/p2Pp2n/3P4/1p3P2/N5Pp/PP1KP2P/1RB1Q1NR w q - 1 14, 1
rnbqk2r/2pp1p1p/p2Pp2n/3P4/1p3P2/N5PN/PP1KP2P/1RB1Q2R b q - 0 14, 0
rnbqk2r/3p1p1p/p1pPp2n/3P4/1p3P2/N5PN/PP1KP2P/1RB1Q2R w q - 0 15, 0
rnbqk2r/3p1p1p/p1pPp2n/3P4/1p3P2/N5PN/PPK1P2P/1RB1Q2R b q - 1 15, 0
rnbqk1nr/3p1p1p/p1pPp3/3P4/1p3P2/N5PN/PPK1P2P/1RB1Q2R w q - 2 16, 1
rnbqk1nr/3p1p1p/p1pPp3/3P4/1p3P2/N3P1PN/PPK4P/1RB1Q2R b q - 0 16, 0
rnb1k1nr/3p1p1p/p1pPpq2/3P4/1p3P2/N3P1PN/PPK4P/1RB1Q2R w q - 1 17, 1
rnb1k1nr/3p1p1p/p1pPpq2/3P4/1p3P2/N3P1PN/PPK4P/1RB1Q1R1 b q - 2 17, 0
rnb1k2r/3p1p1p/p1pPpq1n/3P4/1p3P2/N3P1PN/PPK4P/1RB1Q1R1 w q - 3 18, 1
rnb1k2r/3p1p1p/p1pPpq1n/3P4/1p3P2/N3P1PN/PP1K3P/1RB1Q1R1 b q - 4 18, 0
rnb1k2r/3p1p1p/p1pP1q1n/3p4/1p3P2/N3P1PN/PP1K3P/1RB1Q1R1 w q - 0 19, 1
rnb1k2r/3p1p1p/p1pP1q1n/3p4/1p3P2/N3P1PN/PP1K3P/R1B1Q1R1 b q - 1 19, 0
rnb1k2r/3p1p1p/p1pP3n/3p4/1p3q2/N3P1PN/PP1K3P/R1B1Q1R1 w q - 0 20, 1
rnb1k2r/3p1p1p/p1pP3n/3p4/1p3q2/N3P1PN/PP1KQ2P/R1B3R1 b q - 1 20, 0
rnb1k2r/3p1p1p/p1pP3n/3p4/5q2/Np2P1PN/PP1KQ2P/R1B3R1 w q - 0 21, 1
rnb1k2r/3p1p1p/p1pP3n/3p4/5qQ1/Np2P1PN/PP1K3P/R1B3R1 b q - 1 21, 0
rnb1k2r/3p1p1p/p1pP3n/3p4/6Q1/Np2P1PN/PP1K1q1P/R1B3R1 w q - 2 22, 1
rnb1k2r/3p1p1p/p1pP3n/3p4/6Q1/Np1KP1PN/PP3q1P/R1B3R1 b q - 3 22, 0
rnb1k2r/3p1p1p/p1pP3n/3p4/6Q1/Np1KP1PN/PP4qP/R1B3R1 w q - 4 23, 1
rnb1k2r/3p1p1p/p1pP3n/3p4/6Q1/Np1KP1PN/PP1B2qP/R5R1 b q - 5 23, 0
rnb1kr2/3p1p1p/p1pP3n/3p4/6Q1/Np1KP1PN/PP1B2qP/R5R1 w q - 6 24, 1
rnb1kr2/3p1p1p/p1pP3n/3p4/6Q1/1p1KP1PN/PP1B2qP/RN4R1 b q - 7 24, 0
rnb1kr2/3p1p1p/p1pP3n/8/3p2Q1/1p1KP1PN/PP1B2qP/RN4R1 w q - 0 25, 1
rnb1kr2/3p1p1p/p1pP3n/8/3p2Q1/1p1KP1PN/PP1B2qP/RN5R b q - 1 25, 0
rnb1kr2/3p1p1p/p1pP3n/8/3p2Q1/1p1KP1PN/PP1B3P/RN5q w q - 0 26, 1
rnb1kr2/3p1p1p/p1pP3n/8/3p2Q1/1P1KP1PN/1P1B3P/RN5q b q - 0 26, 0
rn2kr2/1b1p1p1p/p1pP3n/8/3p2Q1/1P1KP1PN/1P1B3P/RN5q w q - 1 27, 0
rn2kr2/1b1p1p1p/p1pP3n/8/3p2Q1/1P1KP1P1/1P1B1N1P/RN5q b q - 2 27, 0
1n2kr2/rb1p1p1p/p1pP3n/8/3p2Q1/1P1KP1P1/1P1B1N1P/RN5q w - - 3 28, 1
1n2kr2/rb1Q1p1p/p1pP3n/8/3p4/1P1KP1P1/1P1B1N1P/RN5q b - - 0 28, 0
4kr2/rb1n1p1p/p1pP3n/8/3p4/1P1KP1P1/1P1B1N1P/RN5q w - - 0 29, 0
4kr2/rb1n1p1p/p1pP3n/8/3pP3/1P1K2P1/1P1B1N1P/RN5q b - - 0 29, 0
4kr2/rb1n1p1p/p1pP4/5n2/3pP3/1P1K2P1/1P1B1N1P/RN5q w - - 1 30, 0
4kr2/rb1n1p1p/p1pP4/5n2/3pP3/1P1K2P1/1P3N1P/RN2B2q b - - 2 30, 0
4kr2/rb1n1p1p/p1pP4/5n2/3pP3/1P1K2P1/1P3N1P/RN2q3 w - - 0 31, 0
4kr2/rb1n1p1p/p1pP4/5n2/3pP3/1PNK2P1/1P3N1P/R3q3 b - - 1 31, 0
b3kr2/r2n1p1p/p1pP4/5n2/3pP3/1PNK2P1/1P3N1P/R3q3 w - - 2 32, 0
b3kr2/r2n1p1p/p1pP4/5n2/3pP3/1P1K2P1/1P3N1P/RN2q3 b - - 3 32, 0
b3kr2/r2n1p1p/p1pP4/5n2/3pP3/1P1K2P1/1P1q1N1P/RN6 w - - 4 33, 0
b3kr2/r2n1p1p/p1pP4/5n2/3pP3/1P1K2P1/1P1N1N1P/R7 b - - 0 33, 0
b2k1r2/r2n1p1p/p1pP4/5n2/3pP3/1P1K2P1/1P1N1N1P/R7 w - - 1 34, 0
b2k1r2/r2n1p1p/p1pP4/5n2/1P1pP3/3K2P1/1P1N1N1P/R7 b - - 0 34, 0
b2k1r2/r2n1p1p/p1pn4/8/1P1pP3/3K2P1/1P1N1N1P/R7 w - - 0 35, 0
b2k1r2/r2n1p1p/p1pn4/4P3/1P1p4/3K2P1/1P1N1N1P/R7 b - - 0 35, 0
b2k1r2/r2n1p1p/p1p5/4Pn2/1P1p4/3K2P1/1P1N1N1P/R7 w - - 1 36, 0
b2k1r2/r2n1p1p/p1p5/4Pn2/1P1p4/3K2P1/1P1N1N1P/3R4 b - - 2 36, 0
b2k1r2/r2n1p1p/p1p5/4P3/1P1p3n/3K2P1/1P1N1N1P/3R4 w - - 3 37, 0
b2k1r2/r2n1p1p/p1p5/4P3/1P1p3n/6P1/1P1NKN1P/3R4 b - - 4 37, 0
b2k1r2/r2n3p/p1p2p2/4P3/1P1p3n/6P1/1P1NKN1P/3R4 w - - 0 38, 0
b2k1r2/r2n3p/p1p2p2/4P3/1P1p3n/6PN/1P1NK2P/3R4 b - - 1 38, 0
b2k1r2/2rn3p/p1p2p2/4P3/1P1p3n/6PN/1P1NK2P/3R4 w - - 2 39, 0
